celltype,genes,res,gene_symbol
AST,2176,0.9341157626985247,XPO1
AST,2179,0.8126820044878059,CCT4
AST,2180,0.9105228983110143,COMMD1
AST,2185,0.9445656311649628,EHBP1
AST,2188,0.9138781852052702,WDPCP
AST,2190,0.8793646260048618,UGP2
AST,2191,0.8678554320727365,VPS54
AST,2196,0.8155452790062109,AFTPH
AST,2197,0.7496205105712057,SERTAD2
AST,2200,0.8841205704586269,SLC1A4
AST,2201,0.8042831248002311,CEP68
AST,2202,0.8933259012559951,RAB1A
AST,2203,0.8068414570994745,ACTR2
AST,2204,0.9225395669914551,SPRED2
AST,2207,0.8265329195091289,MEIS1
AST,2211,0.76416999588809,C1D
AST,2212,0.7471031937536801,WDR92
AST,2217,0.7512583991747597,APLF
AST,2220,0.9255865509299616,ANTXR1
AST,2222,0.7459444121724127,NFU1
AST,2223,0.9012092510104154,AAK1
AST,2224,0.87239595844528,ANXA4
AST,2225,0.7193900351095186,GMCL1
AST,2227,0.7783622915457793,MXD1
AST,2228,0.9403427771833478,PCBP1-AS1
AST,2230,0.7125319600098152,C2orf42
AST,2244,0.9166721405648783,ZNF638
AST,2247,0.9343425058457886,EXOC6B
AST,2250,0.962396500682037,SFXN5
AST,2258,0.8833494022340889,ALMS1
AST,2261,0.7651525156934981,STAMBP
AST,2263,0.7804546662860712,DGUOK
AST,2265,0.8342873681941082,TET3
AST,2283,0.7025664992774525,AUP1
AST,2295,0.70194963587111,MRPL19
AST,2296,0.7880046647871282,GCFC2
AST,2297,0.8667564328603451,LRRTM4
AST,2301,0.9650401370725316,CTNNA2
AST,2306,0.7612123023092822,SUCLG1
AST,2311,0.8326911350736899,KCMF1
AST,2312,0.9132302158017038,TCF7L1
AST,2313,0.7445479656380748,TGOLN2
AST,2315,0.8355102584918755,ELMOD3
AST,2318,0.816261232254573,MAT2A
AST,2328,0.7415286635589521,ATOH8
AST,2329,0.8242586487102928,ST3GAL5
AST,2331,0.8084983642697681,POLR1A
AST,2332,0.8907466478620272,PTCD3
AST,2333,0.8231025768276586,IMMT
AST,2336,0.8657952276055424,KDM3A
AST,2338,0.8303653218041418,RMND5A
AST,2344,0.8324624645748049,KRCC1
AST,2347,0.7223944241754302,THNSL2
AST,2350,0.7390875995449706,EIF2AK3
AST,2354,0.7048981355673232,MAL
AST,2356,0.7260168179444872,ZNF514
AST,2360,0.7313010590934925,FAHD2A
AST,2361,0.9136210418632263,LINC00342
AST,2362,0.9243495378654984,ANKRD36C
AST,2367,0.7740384670910381,STARD7
AST,2370,0.8279791489984409,CIAO1
AST,2376,0.8190709716514812,KANSL3
AST,2378,0.7854121888834241,LMAN2L
AST,2379,0.7266904124253525,CNNM4
AST,2385,0.895274796974312,ANKRD36
AST,2387,0.8229088240625675,ANKRD36B
AST,2391,0.9134238438336526,TMEM131
AST,2392,0.721301191028663,VWA3B
AST,2394,0.8635377669794178,INPP4A
AST,2397,0.8005794192872686,MGAT4A
AST,2399,0.8190444444546511,TSGA10
AST,2404,0.7555277510292167,EIF5B
AST,2405,0.8856207892531586,REV1
AST,2406,0.7200667552628562,AFF3
AST,2408,0.8095291477027345,LONRF2
AST,2413,0.933554972332573,NPAS2
AST,2415,0.7630923897794577,TBC1D8
AST,2416,0.7056699792685485,CNOT11
AST,2417,0.7772262833451241,RNF149
AST,2420,0.9430415818699991,MAP4K4
AST,2440,0.7619825895345332,MRPS9
AST,2445,0.8601190284165277,NCK2
AST,2446,0.7908931264864015,UXS1
AST,2448,0.7436811179325687,ST6GAL2
AST,2456,0.8524426211777586,GCC2
AST,2458,0.9235139065173605,LIMS1
AST,2459,0.8649530560369781,RANBP2
AST,2460,0.7054009537415847,CCDC138
AST,2463,0.8916664955073589,SH3RF3
AST,2468,0.8034171009083277,NPHP1
AST,2477,0.7504979077318293,ANAPC1
AST,2478,0.9297292390070467,MERTK
AST,2479,0.7453040894522917,TMEM87B
AST,2481,0.7208614625735069,ZC3H8
AST,2482,0.8648973057099505,ZC3H6
AST,2484,0.7438455372202801,TTL
AST,2488,0.7848194373431875,SLC20A1
AST,2497,0.7327482558063302,PAX8-AS1
AST,2502,0.7273873495548824,RABL2A
AST,2505,0.8268927315804439,SLC35F5
AST,2507,0.8267499241599945,ACTR3
AST,2509,0.941277387938775,DPP10
AST,2512,0.7212660165155255,DDX18
AST,2513,0.8602510252386203,CCDC93
AST,2519,0.7946596078341693,C2orf76
AST,2523,0.7684256839821336,CFAP221
AST,2525,0.8954815306027172,PTPN4
AST,2526,0.8907940526023623,EPB41L5
AST,2531,0.9309326946168381,GLI2
AST,2533,0.9408765869169808,CLASP1
AST,2534,0.817378732308373,NIFK-AS1
AST,2543,0.719477403887682,ERCC3
AST,2544,0.9044439960904519,MAP3K2
AST,2546,0.8730624874392199,IWS1
AST,2551,0.889611923760045,WDR33
AST,2555,0.8235047068615529,SAP130
AST,2556,0.7988348014821853,UGGT1
AST,2557,0.8525068193978381,HS6ST1
AST,2561,0.7633918038280068,SMPD4
AST,2572,0.9611236199320612,ARHGEF4
AST,2573,0.8251157712668655,FAM168B
AST,2581,0.7074981497451365,GPR39
AST,2583,0.9324327663492129,NCKAP5
AST,2585,0.9113397791972359,MGAT5
AST,2589,0.8319915966587501,CCNT2
AST,2591,0.8560135910432491,RAB3GAP1
AST,2592,0.8364221551399957,ZRANB3
AST,2593,0.9117723051504948,R3HDM1
AST,2594,0.8627235606630295,UBXN4
AST,2597,0.8732724744436094,DARS
AST,2602,0.7335016350946302,SPOPL
AST,2607,0.9725023827054567,LRP1B
AST,2613,0.859137757380649,GTDC1
AST,2614,0.9034646502714802,ZEB2
AST,2619,0.7584678585374814,ACVR2A
AST,2620,0.8604037991662601,ORC4
AST,2621,0.9516785335949691,MBD5
AST,2622,0.8988028274653143,EPC2
AST,2623,0.8273943248231859,KIF5C
AST,2626,0.8643672957446566,LYPD6
AST,2628,0.8725485676743707,AC007364.1
AST,2634,0.8405972741350964,RIF1
AST,2635,0.7678854646399087,NEB
AST,2636,0.7814664682904346,ARL5A
AST,2637,0.8358822483441692,CACNB4
AST,2638,0.8216887062727739,STAM2
AST,2640,0.955724178909821,FMNL2
AST,2641,0.8699098299248627,PRPF40A
AST,2642,0.7961308494737764,ARL6IP6
AST,2646,0.7886808183765659,KCNJ3
AST,2648,0.9341427824247723,GPD2
AST,2654,0.8255750444486409,ACVR1
AST,2655,0.8511054514418624,UPP2
AST,2658,0.7577245924752687,PKP4
AST,2660,0.8838284646930781,TANC1
AST,2661,0.8138139909696687,WDSUB1
AST,2662,0.9640698887495981,BAZ2B
AST,2664,0.8907699845963567,MARCH7
AST,2670,0.8656299642329832,TANK
AST,2672,0.8141048483085385,PSMD14
AST,2674,0.7150871882257726,SLC4A10
AST,2681,0.9338726764408982,FIGN
AST,2687,0.8149185888563393,CSRNP3
AST,2690,0.800041011986495,TTC21B
AST,2696,0.8537841642274,STK39
AST,2697,0.8805513600618756,CERS6
AST,2706,0.7840052475491962,FASTKD1
AST,2707,0.8443511750932601,PPIG
AST,2709,0.812496981404432,KLHL23
AST,2712,0.916509690559759,UBR3
AST,2719,0.9211363213120792,TLK1
AST,2720,0.8059329379832855,METTL8
AST,2721,0.7212852025063177,DCAF17
AST,2722,0.8247925483862337,CYBRD1
AST,2723,0.7363111117775798,DYNC1I2
AST,2724,0.8675119415996182,SLC25A12
AST,2725,0.7173123066132938,HAT1
AST,2729,0.8074861851418383,AC104088.1
AST,2730,0.887992712305822,ITGA6
AST,2735,0.7999422699584761,SP3
AST,2736,0.8492583997639102,OLA1
AST,2739,0.7864867862990117,CIR1
AST,2741,0.713846707315209,GPR155
AST,2743,0.7893910843088765,WIPF1
AST,2745,0.9064735668263012,CHN1
AST,2746,0.843734234987914,ATF2
AST,2747,0.7729615144861425,LNPK
AST,2751,0.8587850547019906,MTX2
AST,2755,0.9148668516173659,HNRNPA3
AST,2756,0.9158917415005604,NFE2L2
AST,2757,0.8264495863396292,AGPS
AST,2762,0.7626558937726198,RBM45
AST,2763,0.9404026800108293,OSBPL6
AST,2767,0.854850654291624,TTN-AS1
AST,2768,0.7559062485647303,TTN
AST,2770,0.8839598596839124,SESTD1
AST,2775,0.8753218209809773,UBE2E3
AST,2779,0.7154561634985807,PDE1A
AST,2780,0.7695740516803221,DNAJC10
AST,2782,0.9148944929900648,NCKAP1
AST,2787,0.8938649485777823,FSIP2-AS1
AST,2789,0.9552750418484763,LINC01473
AST,2791,0.9081652296621942,ITGAV
AST,2792,0.9135771577317969,FAM171B
AST,2801,0.7085851588725773,WDR75
AST,2804,0.8713835826459505,ANKAR
AST,2808,0.8445423221403094,PMS1
AST,2811,0.925785453852552,HIBCH
AST,2812,0.7635908367223762,INPP1
AST,2816,0.7300115686631692,NAB1
AST,2817,0.830467723543644,GLS
AST,2818,0.7393198440438383,STAT1
AST,2826,0.7707654933453554,SLC39A10
AST,2827,0.9214552677100327,DNAH7
AST,2828,0.7722204821200113,STK17B
AST,2831,0.7314866607538388,GTF3C3
AST,2833,0.8051579853060661,PGAP1
AST,2834,0.9081674454802153,ANKRD44
AST,2835,0.8609858787943437,SF3B1
AST,2837,0.8054183842718292,HSPD1
AST,2838,0.7066855447655238,HSPE1
AST,2839,0.7952380984957571,MOB4
AST,2840,0.9175295871799785,RFTN2
AST,2843,0.8147801891991504,PLCL1
AST,2845,0.7212162730893678,SATB2
AST,2847,0.8894027744159938,FTCDNL1
AST,2849,0.7336095003971194,TYW5
AST,2850,0.9221406702343277,SPATS2L
AST,2854,0.7851486361852081,BZW1
AST,2855,0.8498357061715195,CLK1
AST,2858,0.8089388034599756,ORC2
AST,2859,0.8408198308982161,FAM126B
AST,2861,0.8341883201794824,CFLAR
AST,2865,0.839847973699287,TRAK2
AST,2866,0.7004167528054278,STRADB
AST,2869,0.7627025858392208,ALS2
AST,2874,0.7549851251709404,SUMO1
AST,2875,0.7735526703692377,NOP58
AST,2877,0.894347257049418,BMPR2
AST,2878,0.7431476609883082,FAM117B
AST,2879,0.8878687030503158,ICA1L
AST,2881,0.8215783104737111,CARF
AST,2882,0.8975627594120559,NBEAL1
AST,2883,0.8426568973972918,CYP20A1
AST,2884,0.9173004065245512,ABI2
AST,2885,0.701176901857664,RAPH1
AST,2889,0.9693032173075127,PARD3B
AST,2891,0.8705524352842456,INO80D
AST,2892,0.8838149847370669,NDUFS1
AST,2898,0.8059085526660876,ADAM23
AST,2902,0.7263164590300658,FASTKD2
AST,2905,0.8887272011823694,KLF7
AST,2908,0.8258330313177573,CREB1
AST,2910,0.7271123124320134,CCNYL1
AST,2912,0.8596416687002068,PLEKHM3
AST,2917,0.7960273260439423,IDH1
AST,2919,0.8618621077386772,PIKFYVE
AST,2921,0.863949640816122,MAP2
AST,2922,0.7822089848298214,UNC80
AST,2924,0.9157906979426087,KANSL1L
AST,2928,0.7617110878482841,LANCL1
AST,2930,0.9656663034646489,ERBB4
AST,2931,0.8521099308431183,IKZF2
AST,2934,0.8591504394333326,SPAG16
AST,2936,0.748403757079389,BARD1
AST,2939,0.7617048807443052,ATIC
AST,2948,0.8786596522347221,XRCC5
AST,2952,0.8062936308361681,SMARCAL1
AST,2954,0.838883709044104,RPL37A
AST,2959,0.7245595432159675,DIRC3
AST,2960,0.8475970688523224,TNS1
AST,2963,0.7561038552270593,ARPC2
AST,2967,0.7552927431765567,TMBIM1
AST,2974,0.8665363788076246,USP37
AST,2975,0.7566815183663361,CNOT9
AST,2976,0.7018951794876773,PLCD4
AST,2981,0.8176209291492189,TTLL4
AST,2982,0.8208247988712806,CYP27A1
AST,2997,0.7430460747904711,ANKZF1
AST,3002,0.7948190221250594,DNAJB2
AST,3007,0.8070419116121418,SPEG
AST,3018,0.8107916166182022,EPHA4
AST,3022,0.7645663742293916,FARSB
AST,3024,0.9127406501110217,ACSL3
AST,3025,0.7451526101997954,KCNE4
AST,3029,0.916619520702767,SERPINE2
AST,3031,0.9251276393071599,CUL3
AST,3035,0.915701956853642,RHBDD1
AST,3038,0.8389080554555243,MFF
AST,3040,0.861152161483093,AGFG1
AST,3046,0.8470861823179412,PID1
AST,3047,0.8281975244493512,DNER
AST,3048,0.8906124669868424,TRIP12
AST,3049,0.7636043054933705,FBXO36
AST,3055,0.8748362091712492,CAB39
AST,3056,0.8318199986488413,ITM2C
AST,3061,0.9245184796517837,C2orf72
AST,3062,0.8664733597898501,PSMD1
AST,3064,0.841063866235125,ARMC9
AST,3070,0.7522228291186692,PTMA
AST,3071,0.8280730115969132,PDE6D
AST,3072,0.8078387577348918,COPS7B
AST,3074,0.9145404224827043,DIS3L2
AST,3079,0.7456913392862367,EIF4E2
AST,3081,0.8807735011727982,EFHD1
AST,3082,0.9073580557952434,GIGYF2
AST,3088,0.818868470159489,DGKD
AST,3089,0.8939674553448664,USP40
AST,3098,0.9341864314701244,AGAP1
AST,3101,0.9490376081765619,IQCA1
AST,3110,0.8418068529402529,LRRFIP1
AST,3112,0.9245234984214106,RAMP1
AST,3113,0.8190658853758542,UBE2F
AST,3117,0.8523987349063062,ILKAP
AST,3119,0.8095803067912388,PER2
AST,3120,0.8338957778930368,TRAF3IP1
AST,3124,0.9215494508085188,HDAC4
AST,3126,0.8648843107258409,NDUFA10
AST,3130,0.7936840572132524,GPC1
AST,3131,0.7817268892340344,ANKMY1
AST,3136,0.8657580790120614,KIF1A
AST,3138,0.8445809473370064,SNED1
AST,3139,0.7640561780233898,MTERF4
AST,3141,0.7771346486399773,PPP1R7
AST,3143,0.8540465872334421,HDLBP
AST,3144,0.8010833187653699,FARP2
AST,3146,0.751291266918313,STK25
AST,3149,0.7724152805429902,THAP4
AST,3150,0.8485869698385805,ATG4B
AST,3152,0.8434761843566498,ING5
AST,3153,0.8234316582358044,D2HGDH
AST,3159,0.7935620578077066,LINC01237
AST,3161,0.8915986691057507,CHL1
AST,3163,0.8424095521177002,LINC01266
AST,3166,0.717014610573554,CNTN4
AST,3171,0.7568357965815579,CRBN
AST,3172,0.9230216892490117,SUMF1
AST,3173,0.8361541087435702,LRRN1
AST,3175,0.7139794967317087,ITPR1
AST,3178,0.7556065467581157,BHLHE40
AST,3179,0.8693134818926396,ARL8B
AST,3180,0.7020488896103791,EDEM1
AST,3185,0.936904686973072,LMCD1-AS1
AST,3191,0.7271876357626816,RAD18
AST,3192,0.9499723088241459,SRGAP3
AST,3195,0.8641318159357028,THUMPD3-AS1
AST,3197,0.9267061273175654,SETD5
AST,3199,0.7796584279782024,MTMR14
AST,3202,0.7357332710420512,OGG1
AST,3204,0.7044055603992886,TADA3
AST,3206,0.8503575265258793,TTLL3
AST,3211,0.8047925098081468,CRELD1
AST,3214,0.8537255983699727,EMC3
AST,3223,0.7339035585079428,SEC13
AST,3224,0.9087076969408958,ATP2B2
AST,3226,0.9015721170065568,SLC6A11
AST,3227,0.9246225459796023,SLC6A1
AST,3229,0.8672504537790864,HRH1
AST,3230,0.9495890010955346,ATG7
AST,3231,0.9210421177327108,VGLL4
AST,3232,0.8235725309985668,TAMM41
AST,3236,0.8729594221237322,TSEN2
AST,3239,0.8757251016508093,RAF1
AST,3243,0.868261991407282,IQSEC1
AST,3244,0.7715661017661194,NUP210
AST,3249,0.7300258343015681,WNT7A
AST,3251,0.7081895041823165,TMEM43
AST,3252,0.7591854965691139,XPC
AST,3256,0.7547345571035426,CCDC174
AST,3260,0.8493720821049052,NR2C2
AST,3261,0.8290902468224258,MRPS25
AST,3262,0.8451120915356938,CAPN7
AST,3265,0.8144156270626279,METTL6
AST,3268,0.7546220438764559,COLQ
AST,3269,0.8002954433737924,HACL1
AST,3270,0.8668414329516093,BTD
AST,3271,0.826964290276889,ANKRD28
AST,3272,0.7246074339379796,GALNT15
AST,3274,0.8229996231051834,OXNAD1
AST,3279,0.9450939973346315,TBC1D5
AST,3285,0.8426713047431338,RAB5A
AST,3287,0.9015153643380195,KAT2B
AST,3289,0.7766134560576974,SGO1-AS1
AST,3293,0.930509819986424,UBE2E2
AST,3295,0.8548724559858989,UBE2E1
AST,3298,0.8509794565895279,NR1D2
AST,3300,0.9272492675339571,THRB
AST,3302,0.7556772530021064,RARB
AST,3303,0.8802925940169384,TOP2B
AST,3304,0.7993523112704549,NGLY1
AST,3307,0.9581430550076341,LRRC3B
AST,3310,0.8098850450307271,CMC1
AST,3312,0.8203968910975179,ZCWPW2
AST,3313,0.9380682782197816,RBMS3
AST,3318,0.8257617301526183,STT3B
AST,3325,0.7518961292912127,DYNC1LI1
AST,3326,0.8505313021325811,CNOT10
AST,3330,0.845751446104147,GLB1
AST,3331,0.8327121287497704,CRTAP
AST,3334,0.8134932936821802,UBP1
AST,3335,0.9408415125951148,CLASP2
AST,3336,0.8755268548432034,PDCD6IP
AST,3338,0.712322625824322,ARPP21
AST,3341,0.7112576231547931,TRANK1
AST,3342,0.7527172657222183,EPM2AIP1
AST,3343,0.7966267889276054,MLH1
AST,3344,0.8858111836327627,LRRFIP2
AST,3345,0.9196211762807451,GOLGA4
AST,3347,0.7016057298812316,ITGA9
AST,3348,0.9096613462121189,ITGA9-AS1
AST,3349,0.950105272125031,CTDSPL
AST,3351,0.720458302590613,PLCD1
AST,3355,0.8635108053503322,OXSR1
AST,3360,0.7144348908640479,ACVR2B
AST,3361,0.7709794430297163,EXOG
AST,3364,0.7846034700617721,SCN11A
AST,3365,0.8542851582641988,WDR48
AST,3367,0.7561606817742539,TTC21A
AST,3373,0.7557090570377017,MYRIP
AST,3374,0.8881606485072593,EIF1B-AS1
AST,3376,0.8707535727261388,ENTPD3-AS1
AST,3380,0.8529497428890389,ZNF621
AST,3381,0.8420170164315568,CTNNB1
AST,3382,0.8832652113448912,ULK4
AST,3383,0.9473866217953255,TRAK1
AST,3388,0.8123898378583571,SEC22C
AST,3390,0.9353997948308118,NKTR
AST,3391,0.7705945230881301,ZBTB47
AST,3398,0.8651281194269224,SNRK
AST,3400,0.9089339437829042,ANO10
AST,3403,0.8574785581144079,TCAIM
AST,3404,0.7898437228147641,ZNF445
AST,3407,0.8134756980842953,ZNF197
AST,3414,0.7997518256093542,ZDHHC3
AST,3415,0.7524793858631001,EXOSC7
AST,3418,0.8522448546941549,LARS2
AST,3420,0.7743279359105775,LIMD1
AST,3422,0.8122606245285446,SACM1L
AST,3426,0.8212472966136719,FYCO1
AST,3438,0.7526296784181778,PTH1R
AST,3439,0.7583618978451456,CCDC12
AST,3441,0.9192397037058384,SETD2
AST,3442,0.9194458902542099,KIF9-AS1
AST,3444,0.758242928638386,KLHL18
AST,3446,0.802737495945997,SCAP
AST,3448,0.7427677138709798,CSPG5
AST,3449,0.8980281698848194,SMARCC1
AST,3450,0.79799778210123,DHX30
AST,3451,0.9435005609673388,MAP4
AST,3453,0.70492055150742,ZNF589
AST,3457,0.8964299781771882,PLXNB1
AST,3461,0.8566199082819779,SHISA5
AST,3462,0.763701953578035,PFKFB4
AST,3468,0.7536639855161287,IP6K2
AST,3469,0.8800163374501873,PRKAR2A
AST,3471,0.8098914662655938,SLC25A20
AST,3473,0.8382714402092695,ARIH2
AST,3474,0.7106290653684655,P4HTM
AST,3475,0.8150583781976344,WDR6
AST,3478,0.8472557783736026,QRICH1
AST,3487,0.8292663154990079,USP4
AST,3490,0.8161953178165623,DAG1
AST,3497,0.7775194261618047,IP6K1
AST,3504,0.9358712651471899,RBM6
AST,3505,0.882135892889341,RBM5
AST,3512,0.7636972420659011,SEMA3B
AST,3531,0.9370857596627691,DOCK3
AST,3534,0.731069530057799,DCAF1
AST,3535,0.8480928895587395,RAD54L2
AST,3543,0.7189440197908321,PCBP4
AST,3552,0.7873487915211148,WDR82
AST,3557,0.7880350196050993,PHF7
AST,3560,0.8102327248029985,NISCH
AST,3563,0.786449390082941,SMIM4
AST,3564,0.906556533655394,PBRM1
AST,3568,0.7847186996145765,NEK4
AST,3572,0.8422930528876563,SFMBT1
AST,3575,0.8239565035879405,TKT
AST,3576,0.8693193865656508,DCP1A
AST,3578,0.8500753885826512,CHDH
AST,3579,0.836888293437072,IL17RB
AST,3581,0.8962599522352936,CACNA2D3
AST,3587,0.7318895396332419,ERC2
AST,3588,0.7776472558849857,CCDC66
AST,3589,0.8263721753112276,ARHGEF3
AST,3594,0.7758937895317206,APPL1
AST,3598,0.7023293236485706,ARF4
AST,3600,0.7803712755146677,DENND6A
AST,3602,0.9066091977221102,SLMAP
AST,3608,0.7961713329106171,PXK
AST,3612,0.951256600892117,FAM107A
AST,3617,0.9554630103263495,FHIT
AST,3618,0.9342167860265306,PTPRG
AST,3622,0.7829506430474358,CADPS
AST,3629,0.8714194055990822,ATXN7
AST,3634,0.9425632823180342,PRICKLE2
AST,3637,0.7240591354239776,ADAMTS9
AST,3639,0.8175809540521726,ADAMTS9-AS2
AST,3640,0.9132487203258686,MAGI1
AST,3642,0.8057239192887549,SLC25A26
AST,3643,0.9624121141715595,LRIG1
AST,3645,0.9026858588064647,SUCLG2
AST,3646,0.9380454750204164,SUCLG2-AS1
AST,3649,0.7892522246969971,UBA3
AST,3653,0.7741006502442814,MITF
AST,3655,0.902323264582335,FOXP1
AST,3662,0.8290198133746047,RYBP
AST,3665,0.8453057740092792,PPP4R2
AST,3666,0.9531104901853373,PDZRN3
AST,3670,0.8915658707118359,ZNF717
AST,3671,0.769638519508043,ROBO2
AST,3672,0.8697542177590247,ROBO1
AST,3673,0.7721724194510285,GBE1
AST,3675,0.9577264974442915,CADM2
AST,3681,0.8683402109498356,ZNF654
AST,3682,0.7073900229563507,C3orf38
AST,3685,0.8148339532503572,ARL13B
AST,3688,0.7611043022254816,NSUN3
AST,3690,0.8933184992166415,EPHA6
AST,3691,0.7013080499758779,ARL6
AST,3692,0.8276951030621218,CRYBG3
AST,3698,0.7173487408125357,DCBLD2
AST,3700,0.8760036238357023,CMSS1
AST,3702,0.7516502609528959,TBC1D23
AST,3708,0.8244410624186914,TFG
AST,3711,0.8808020467860525,SENP7
AST,3713,0.7996785023184092,PCNP
AST,3718,0.7120276842428004,NXPE3
AST,3721,0.9138931075110761,ALCAM
AST,3722,0.8204806764487333,CBLB
AST,3723,0.902367244198669,LINC00882
AST,3724,0.7807102036548015,DUBR
AST,3726,0.8989350599318515,BBX
AST,3729,0.8476680563315924,CD47
AST,3733,0.7073937971244503,MYH15
AST,3734,0.8610362547255257,DZIP3
AST,3743,0.8020886550245091,NECTIN3
AST,3756,0.7586550848359568,CCDC80
AST,3761,0.9225526816837784,BOC
AST,3762,0.8028317217971347,CFAP44
AST,3765,0.827807001533942,USF3
AST,3766,0.8193937859584661,NAA50
AST,3767,0.8156872068128417,ATP6V1A
AST,3768,0.9466016343421124,GRAMD1C
AST,3770,0.8302148913716338,CCDC191
AST,3775,0.9610922512633462,ZBTB20
AST,3779,0.9668821986748233,LSAMP
AST,3781,0.9433876769911554,IGSF11
AST,3786,0.9221491661107717,ARHGAP31
AST,3797,0.9239367933457068,GSK3B
AST,3799,0.7254227004793024,LRRC58
AST,3800,0.8740759672978898,FSTL1
AST,3803,0.725227960237685,RABL3
AST,3805,0.766796455893467,STXBP5L
AST,3810,0.9393673611866216,GOLGB1
AST,3811,0.8547037579399894,IQCB1
AST,3812,0.8588800279905895,EAF2
AST,3813,0.9301373446973322,SLC15A2
AST,3819,0.8098030685085092,FAM162A
AST,3821,0.8328604691508199,KPNA1
AST,3822,0.7957264626908487,PARP9
AST,3826,0.7025404488264556,HSPBAP1
AST,3829,0.8275612749721152,SEC22A
AST,3831,0.7545264201886955,HACD2
AST,3832,0.7466945057194098,MYLK-AS1
AST,3833,0.8995992789059933,MYLK
AST,3835,0.8175960861727745,CCDC14
AST,3837,0.9462694444814325,KALRN
AST,3839,0.8676738408995414,ITGB5
AST,3842,0.7965369964937478,HEG1
AST,3844,0.9076631210599011,ZNF148
AST,3845,0.7692451053334131,SNX4
AST,3846,0.9221172519087519,OSBPL11
AST,3849,0.9702102498820718,ALDH1L1
AST,3852,0.8461826774394454,KLF15
AST,3854,0.9417589932603418,ZXDC
AST,3859,0.7510773497537244,CHCHD6
AST,3866,0.9374875558157665,MGLL
AST,3867,0.8214268547438817,KBTBD12
AST,3869,0.7282839183254701,RUVBL1
AST,3871,0.7883313224750694,EEFSEC
AST,3876,0.7986542849682847,RPN1
AST,3877,0.9118157310923503,RAB7A
AST,3878,0.7806546924005867,ACAD9
AST,3881,0.7219596519774519,CNBP
AST,3888,0.8563288161002272,IFT122
AST,3892,0.9272438777308013,TMCC1
AST,3897,0.7242438150029624,PIK3R4
AST,3898,0.9121117876765699,ATP2C1
AST,3900,0.8947647997990963,NEK11
AST,3905,0.805700907603861,DNAJC13
AST,3906,0.8449493282415723,ACAD11
AST,3908,0.8245694674855215,UBA5
AST,3910,0.9235037750033375,TMEM108
AST,3918,0.7842019761371735,RAB6B
AST,3920,0.8624498245133836,RYK
AST,3923,0.9459710153205589,EPHB1
AST,3924,0.8168427796260028,KY
AST,3925,0.8786122908511892,PPP2R3A
AST,3926,0.809207057229024,MSL2
AST,3927,0.7770845895852502,PCCB
AST,3928,0.9007465204383045,STAG1
AST,3929,0.8530500264601122,SLC35G2
AST,3930,0.7976447790075076,NCK1
AST,3937,0.8694458711098374,ARMC8
AST,3938,0.7890886083610736,NME9
AST,3939,0.9252994981437592,MRAS
AST,3941,0.836496095324628,CEP70
AST,3943,0.860354157838669,PIK3CB
AST,3948,0.7360226370927612,COPB2
AST,3951,0.7925144079059332,NMNAT3
AST,3954,0.856861567868951,SLC25A36
AST,3957,0.8584272792765301,ZBTB38
AST,3958,0.8631429482196283,RASA2
AST,3961,0.7712213487092543,ATP1B3
AST,3963,0.8889641599934937,TFDP2
AST,3964,0.8267847932879423,GK5
AST,3965,0.8910644604901558,XRN1
AST,3966,0.8433115744992359,ATR
AST,3969,0.8680546948334523,TRPC1
AST,3973,0.909932830343722,U2SURP
AST,3975,0.9530457961720545,SLC9A9
AST,3976,0.9300003150676798,PLOD2
AST,3977,0.920444064791945,PLSCR4
AST,3979,0.7872649678613394,PLSCR1
AST,3986,0.7446855756906423,GYG1
AST,3987,0.8428759968514956,HLTF
AST,3989,0.7753279409183426,HPS3
AST,3995,0.8569069470923999,WWTR1
AST,3999,0.8575617592128161,RNF13
AST,4003,0.9348670294652759,TSC22D2
AST,4004,0.8752596958803569,SERP1
AST,4012,0.9613663579293412,MED12L
AST,4021,0.932777452518039,MBNL1
AST,4023,0.7870174604850321,P2RY1
AST,4026,0.9672947723063503,ARHGEF26-AS1
AST,4027,0.9566436077822992,ARHGEF26
AST,4028,0.8706646021829642,DHX36
AST,4032,0.8939379089659869,PLCH1
AST,4034,0.7300270197614493,C3orf33
AST,4035,0.768842560054785,GMPS
